entrez_id,probe_name,gene_id,gene_symbol,gene_name,entrez_id,chromosome
283149,A_24_P134816,93860,BCL9L,B-cell CLL/lymphoma 9-like,283149.0,11
283150,CUST_14180_PI416261804,93861,FOXR1,forkhead box R1,283150.0,11
283152,CUST_2484_PI416261804,93862,CCDC153,coiled-coil domain containing 153,283152.0,11
283155,A_24_P418717,93864,LOC283155,similar to ALK-3,283155.0,11
283159,A_23_P127662,93866,OR8D1,"olfactory receptor, family 8, subfamily D, member 1",283159.0,11
283160,CUST_2150_PI416261804,93867,OR8D2,"olfactory receptor, family 8, subfamily D, member 2",283160.0,11
283162,CUST_336_PI416573500,93868,OR8B4,"olfactory receptor, family 8, subfamily B, member 4",283162.0,11
283165,CUST_3594_PI416261804,93869,PRR10,KIRREL3 antisense RNA 3 (non-protein coding),283165.0,11
283171,A_23_P316571,93871,C11orf44,chromosome 11 open reading frame 44,283171.0,11
283174,A_32_P63013,93873,LOC283174,uncharacterized LOC283174,283174.0,11
283177,A_24_P867111,93875,LOC283177,uncharacterized LOC283177,283177.0,11
283189,CUST_1045_PI416379584,93877,OR9G4,"olfactory receptor, family 9, subfamily G, member 4",283189.0,11
283197,A_32_P163805,93880,LINC00301,long intergenic non-protein coding RNA 301,283197.0,11
283208,A_23_P127957,93882,P4HA3,"prolyl 4-hydroxylase, alpha polypeptide III",283208.0,11
283209,A_23_P396765,93883,PGM2L1,phosphoglucomutase 2-like 1,283209.0,11
283212,A_23_P351837,93884,KLHL35,kelch-like 35 (Drosophila),283212.0,11
283219,CUST_19_PI416383280,93887,KCTD21,potassium channel tetramerisation domain containing 21,283219.0,11
283229,A_23_P432545,93891,EFCAB4A,EF-hand calcium binding domain 4A,283229.0,11
283232,A_23_P332960,93892,TMEM80,transmembrane protein 80,283232.0,11
283234,A_23_P24384,93893,CCDC88B,coiled-coil domain containing 88B,283234.0,11
283237,A_23_P24751,93895,TTC9C,tetratricopeptide repeat domain 9C,283237.0,11
283238,A_24_P21829,93896,SLC22A24,"solute carrier family 22, member 24",283238.0,11
283248,A_24_P227326,93899,RCOR2,REST corepressor 2,283248.0,11
283254,A_23_P135465,93900,HARBI1,harbinger transposase derived 1,283254.0,11
283267,CUST_8413_PI416261804,93903,LINC00294,long intergenic non-protein coding RNA 294,283267.0,11
283284,A_32_P486620,93906,IGSF22,"immunoglobulin superfamily, member 22",283284.0,11
283297,CUST_1625_PI416261804,93909,OR10A4,"olfactory receptor, family 10, subfamily A, member 4",283297.0,11
283298,A_23_P147665,93910,OLFML1,olfactomedin-like 1,283298.0,11
283303,CUST_11850_PI416261804,93912,C11ORF36,chromosome 11 open reading frame 36,283303.0,11
283310,A_24_P401113,93913,C12orf64,otogelin-like,283310.0,12
283316,CUST_5634_PI416261804,93915,CD163L1,CD163 molecule-like 1,283316.0,12
283337,CUST_1816_PI416261804,93921,ZNF740,zinc finger protein 740,283337.0,12
283345,A_23_P48080,93924,RPL13P5,ribosomal protein L13 pseudogene 5,283345.0,12
283349,A_23_P2397,93926,RASSF3,Ras association (RalGDS/AF-6) domain family member 3,283349.0,12
283358,A_24_P306892,93929,B4GALNT3,"beta-1,4-N-acetyl-galactosaminyl transferase 3",283358.0,12
283365,CUST_29_PI416573500,93930,OR6C6,"olfactory receptor, family 6, subfamily C, member 6",283365.0,12
283373,CUST_9005_PI416261804,93933,ANKRD52,ankyrin repeat domain 52,283373.0,12
283375,A_23_P98876,93934,SLC39A5,"solute carrier family 39 (metal ion transporter), member 5",283375.0,12
283377,A_23_P411612,93935,SPRYD4,SPRY domain containing 4,283377.0,12
283383,A_23_P415706,93937,GPR133,G protein-coupled receptor 133,283383.0,12
283385,CUST_407_PI416261804,93938,MORN3,MORN repeat containing 3,283385.0,12
283401,CUST_3684_PI416261804,93944,FLJ33996,hypothetical protein FLJ33996,283401.0,12
283416,CUST_489_PI416261804,93948,C12orf61,chromosome 12 open reading frame 61,283416.0,12
283417,A_32_P195850,93949,DPY19L2,dpy-19-like 2 (C. elegans),283417.0,12
283420,CUST_971_PI416379584,93950,CLEC9A,"C-type lectin domain family 9, member A",283420.0,12
283422,A_32_P720220,93951,C12orf36,chromosome 12 open reading frame 36,283422.0,12
283431,A_32_P189204,93952,GAS2L3,growth arrest-specific 2 like 3,283431.0,12
283446,CUST_4147_PI416261804,93959,MYO1H,myosin IH,283446.0,12
283450,A_23_P162702,93960,C12orf51,chromosome 12 open reading frame 51,283450.0,12
283455,A_32_P216635,93962,KSR2,kinase suppressor of ras 2,283455.0,12
283458,A_23_P398005,93963,NME2P1,NME/NM23 nucleoside diphosphate kinase 2 pseudogene 1,283458.0,12
283459,A_24_P402115,93964,GATC,"glutamyl-tRNA(Gln) amidotransferase, subunit C homolog (bacterial)",283459.0,12
283460,CUST_10756_PI416261804,93965,HNF1A-AS1,HNF1A antisense RNA 1 (non-protein coding),283460.0,12
283461,A_24_P13406,93966,C12orf40,chromosome 12 open reading frame 40,283461.0,12
283463,A_23_P434374,93967,MUC19,"mucin 19, oligomeric",283463.0,12
283464,A_32_P62342,93968,GLT8D3,glucoside xylosyltransferase 1,283464.0,12
283471,A_32_P44534,93970,TMPRSS12,"transmembrane (C-terminal) protease, serine 12",283471.0,12
283481,CUST_3782_PI416261804,93974,LOC283481,uncharacterized LOC283481,283481.0,13
283487,A_23_P354208,93980,LINC00346,long intergenic non-protein coding RNA 346,283487.0,13
283489,CUST_10544_PI416261804,93981,ZNF828,chromosome alignment maintaining phosphoprotein 1,283489.0,13
283491,A_32_P32391,93982,OR7E156P,"olfactory receptor, family 7, subfamily E, member 156 pseudogene",283491.0,13
283507,A_32_P101570,93987,SUGT1L1,suppressor of G2 allele of SKP1 (S. cerevisiae) pseudogene 3,283507.0,13
283514,A_24_P59735,93989,SIAH3,siah E3 ubiquitin protein ligase family member 3,283514.0,13
283518,CUST_14209_PI416261804,93991,KCNRG,potassium channel regulator,283518.0,13
283521,CUST_14854_PI416261804,93992,LINC00282,long intergenic non-protein coding RNA 282,283521.0,13
283537,CUST_12434_PI416261804,93996,SLC46A3,"solute carrier family 46, member 3",283537.0,13
283551,CUST_1097_PI416379584,93998,C14orf182,chromosome 14 open reading frame 182,283551.0,14
283554,A_23_P140316,94000,GPR137C,G protein-coupled receptor 137C,283554.0,14
283571,CUST_244_PI416379584,94005,PROX2,prospero homeobox 2,283571.0,14
283576,A_23_P355447,94007,ZDHHC22,"zinc finger, DHHC-type containing 22",283576.0,14
283578,A_32_P213692,94008,TMED8,transmembrane emp24 protein transport domain containing 8,283578.0,14
283579,A_23_P379692,94009,C14orf178,chromosome 14 open reading frame 178,283579.0,14
283588,A_23_P334795,94016,LOC283588,uncharacterized LOC283588,283588.0,14
283596,A_32_P82475,94019,SNHG10,small nucleolar RNA host gene 10 (non-protein coding),283596.0,14
283598,CUST_167_PI416261804,94020,C14orf177,chromosome 14 open reading frame 177,283598.0,14
283600,CUST_677_PI416261804,94021,C14orf68,"solute carrier family 25, member 47",283600.0,14
283629,CUST_7982_PI416261804,94028,TSSK4,testis-specific serine kinase 4,283629.0,14
283635,A_23_P322704,94030,FAM177A1,"family with sequence similarity 177, member A1",283635.0,14
283638,A_23_P48550,94031,KIAA0284,KIAA0284,283638.0,14
283643,A_23_P431381,94033,C14orf80,chromosome 14 open reading frame 80,283643.0,14
283651,CUST_199_PI417507815,94035,HMGN2P46,high mobility group nucleosomal binding domain 2 pseudogene 46,283651.0,15
283652,CUST_1374_PI416379584,94036,SLC24A5,"solute carrier family 24, member 5",283652.0,15
283659,A_32_P65391,94038,PRTG,protogenin,283659.0,15
283663,A_32_P8813,94039,AC016525.1,uncharacterized LOC283663,283663.0,15
283665,A_32_P5666,94040,LOC283665,uncharacterized LOC283665,283665.0,15
283673,A_23_P322632,94042,LINC00277,long intergenic non-protein coding RNA 277,283673.0,15
283677,CUST_6201_PI416261804,94044,C15orf60,chromosome 15 open reading frame 60,283677.0,15
283683,A_32_P132748,94047,LOC283683,uncharacterized LOC283683,283683.0,15
283685,A_24_P220495,94048,AC100756.1,golgin A6 family-like 2,283685.0,15
283687,CUST_5228_PI416261804,94049,AC015871.2,chromosome 15 open reading frame 37,283687.0,15
283694,A_23_P88643,94053,OR4N4,"olfactory receptor, family 4, subfamily N, member 4",283694.0,15
283701,A_24_P222176,94056,LOC283701,uncharacterized LOC283701,283701.0,15
283711,A_24_P306896,94058,UBE2CP4,ubiquitin-conjugating enzyme E2C pseudogene 4,283711.0,15
283726,CUST_4655_PI416261804,94060,FAM154B,"family with sequence similarity 154, member B",283726.0,15
283742,CUST_585_PI416379584,94066,FAM98B,"family with sequence similarity 98, member B",283742.0,15
283748,CUST_788_PI416573500,94069,PLA2G4D,"phospholipase A2, group IVD (cytosolic)",283748.0,15
283767,A_24_P50972,94074,AC116165.2,golgin A6 family-like 1,283767.0,15
283777,A_24_P263310,94076,FAM169B,"family with sequence similarity 169, member B",283777.0,15
283788,A_32_P80089,94078,LOC283788,FSHD region gene 1 pseudogene,283788.0,15
283796,A_24_P229669,94079,GOLGA9P,"golgin A8 family, member I, pseudogene",283796.0,15
283807,CUST_7224_PI416261804,94082,FBXL22,F-box and leucine-rich repeat protein 22,283807.0,15
283820,CUST_4553_PI416261804,94084,NOMO2,NODAL modulator 2,283820.0,16
283847,CUST_8260_PI416261804,94090,CCDC79,coiled-coil domain containing 79,283847.0,16
283848,CUST_10834_PI416261804,94091,CES8,carboxylesterase 4A,283848.0,16
283849,A_23_P424734,94092,EXOC3L,exocyst complex component 3-like 1,283849.0,16
283860,A_24_P90923,94097,LINC00304,long intergenic non-protein coding RNA 304,283860.0,16
283861,A_23_P424637,94098,LOC283861,uncharacterized LOC283861,283861.0,16
283867,CUST_100_PI416379584,94100,LOC283867,uncharacterized LOC283867,283867.0,16
283869,CUST_5133_PI416261804,94102,NPW,neuropeptide W,283869.0,16
283870,A_24_P237624,94103,C16orf79,chromosome 16 open reading frame 79,283870.0,16
283871,A_24_P942805,94104,PGP,phosphoglycolate phosphatase,283871.0,16
283876,CUST_3991_PI416261804,94107,ZNF263,uncharacterized protein FLJ39639,283876.0,16
283897,CUST_12633_PI416261804,94111,C16orf54,chromosome 16 open reading frame 54,283897.0,16
283899,CUST_6388_PI416261804,94112,INO80E,INO80 complex subunit E,283899.0,16
283902,CUST_824_PI416379584,94114,HTA,uncharacterized LOC283902,283902.0,16
283904,A_24_P7873,94115,LOC283904,hypothetical LOC283904,283904.0,16
283927,A_23_P3602,94119,NUDT7,nudix (nucleoside diphosphate linked moiety X)-type motif 7,283927.0,16
283932,CUST_10759_PI416261804,94121,FBXL19-AS1,FBXL19 antisense RNA 1 (non-protein coding),283932.0,16
283933,A_24_P161144,94122,ZNF843,zinc finger protein 843,283933.0,16
283948,A_24_P316257,94124,NHLRC4,NHL repeat containing 4,283948.0,16
283951,CUST_1092_PI416379584,94125,C16orf91,chromosome 16 open reading frame 91,283951.0,16
283953,A_24_P728604,94126,TMEM114,transmembrane protein 114,283953.0,16
283970,A_32_P187827,94128,PDXDC2,"pyridoxal-dependent decarboxylase domain containing 2, pseudogene",283970.0,16
283985,CUST_6260_PI416261804,94132,FADS6,"fatty acid desaturase domain family, member 6",283985.0,17
283987,A_23_P118412,94133,C17orf28,chromosome 17 open reading frame 28,283987.0,17
283989,A_23_P147277,94135,TSEN54,tRNA splicing endonuclease 54 homolog (S. cerevisiae),283989.0,17
283991,A_24_P194714,94136,FAM100B,"family with sequence similarity 100, member B",283991.0,17
283999,CUST_1107_PI416379584,94139,AC087645.1,transmembrane protein 235,283999.0,17
284001,A_24_P896373,94140,CCDC57,coiled-coil domain containing 57,284001.0,17
284004,A_23_P300174,94142,HEXDC,"hexosaminidase (glycosyl hydrolase family 20, catalytic domain) containing",284004.0,17
284009,CUST_101_PI416573500,94143,LOC284009,uncharacterized LOC284009,284009.0,17
284013,A_23_P55356,94144,VMO1,vitelline membrane outer layer 1 homolog (chicken),284013.0,17
284018,CUST_505_PI416261804,94148,C17orf58,chromosome 17 open reading frame 58,284018.0,17
284021,A_24_P33982,94150,MILR1,mast cell immunoglobulin-like receptor 1,284021.0,17
284029,A_24_P390650,94152,LINC00324,long intergenic non-protein coding RNA 324,284029.0,17
284033,A_23_P411542,94153,LOC284033,hypothetical protein LOC284033,284033.0,17
284034,A_24_P271830,94154,AC005358.1,uncharacterized protein FLJ34690,284034.0,17
284040,A_24_P262321,94155,CDRT4,CMT1A duplicated region transcript 4,284040.0,17
284058,A_23_P55376,94160,KIAA1267,KAT8 regulatory NSL complex subunit 1,284058.0,17
284067,A_32_P212095,94165,C17orf105,chromosome 17 open reading frame 105,284067.0,17
284069,CUST_1017_PI416379584,94166,FAM171A2,"family with sequence similarity 171, member A2",284069.0,17
284071,A_24_P940365,94167,AC091152.2,chromosome 17 open reading frame 104,284071.0,17
284072,A_24_P593036,94168,LOC284072,uncharacterized LOC284072,284072.0,17
284076,A_24_P10444,94169,TTLL6,"tubulin tyrosine ligase-like family, member 6",284076.0,17
284083,CUST_74_PI416261804,94172,C17orf47,chromosome 17 open reading frame 47,284083.0,17
284085,A_23_P373708,94173,KRT18P55,keratin 18 pseudogene 55,284085.0,17
284086,A_23_P152873,94174,NEK8,NIMA (never in mitosis gene a)- related kinase 8,284086.0,17
284098,A_32_P167148,94175,PIGW,"phosphatidylinositol glycan anchor biosynthesis, class W",284098.0,17
284099,A_23_P335388,94176,C17orf78,chromosome 17 open reading frame 78,284099.0,17
284106,A_24_P719579,94178,CISD3,CDGSH iron sulfur domain 3,284106.0,17
284110,A_23_P152605,94181,GSDMA,gasdermin A,284110.0,17
284111,A_23_P66739,94182,SLC13A5,"solute carrier family 13 (sodium-dependent citrate transporter), member 5",284111.0,17
284114,A_23_P334892,94184,TMEM102,transmembrane protein 102,284114.0,17
284119,A_23_P394064,94186,PTRF,polymerase I and transcript release factor,284119.0,17
284123,A_32_P942508,94189,FAM27L,family with sequence similarity 27-like,284123.0,17
284124,A_24_P944096,94190,FLJ36000,uncharacterized FLJ36000,284124.0,17
284129,A_23_P125078,94191,SLC26A11,"solute carrier family 26, member 11",284129.0,17
284131,A_24_P361457,94192,AC120024.1,endonuclease V,284131.0,17
284161,A_24_P920730,94197,GDPD1,glycerophosphodiester phosphodiesterase domain containing 1,284161.0,17
284184,A_24_P653603,94201,C17orf89,chromosome 17 open reading frame 89,284184.0,17
284185,A_24_P323084,94202,LINC00482,long intergenic non-protein coding RNA 482,284185.0,17
284186,CUST_601_PI416261804,94203,TMEM105,transmembrane protein 105,284186.0,17
284194,CUST_8793_PI416261804,94207,AC025627.16,"lectin, galactoside-binding, soluble, 9B",284194.0,17
284207,CUST_75_PI416261804,94211,METRNL,"meteorin, glial cell differentiation regulator-like",284207.0,17
284217,A_32_P199126,94215,LAMA1,"laminin, alpha 1",284217.0,18
284222,A_24_P409346,94219,C18orf58,chromosome 18 open reading frame 58,284222.0,18
284232,A_32_P150086,94222,ANKRD20A9P,"ankyrin repeat domain 20 family, member A9, pseudogene",284232.0,13
284233,CUST_10723_PI416261804,94223,CYP4F35P,"cytochrome P450, family 4, subfamily F, polypeptide 35, pseudogene",284233.0,18
284242,A_32_P122590,94226,LOC284242,uncharacterized LOC284242,284242.0,18
284252,A_23_P130343,94228,KCTD1,potassium channel tetramerisation domain containing 1,284252.0,18
284254,CUST_1764_PI416261804,94229,C18orf26,chromosome 18 open reading frame 26,284254.0,18
284257,A_23_P345212,94230,AC100775.1,biorientation of chromosomes in cell division 1-like 2,284257.0,18
284260,A_24_P205184,94231,LOC284260,uncharacterized LOC284260,284260.0,18
284266,A_23_P50146,94234,SIGLEC15,sialic acid binding Ig-like lectin 15,284266.0,18
284273,A_23_P375476,94237,ZADH2,zinc binding alcohol dehydrogenase domain containing 2,284273.0,18
284274,CUST_115_PI416379584,94238,C18orf62,chromosome 18 open reading frame 62,284274.0,18
284288,A_24_P203502,94241,RSL24D1P11,ribosomal L24 domain containing 1 pseudogene 11,284288.0,18
284293,CUST_13_PI416987708,94244,HMSD,histocompatibility (minor) serpin domain containing,284293.0,18
284297,CUST_1161_PI416379584,94247,AC008735.3,scavenger receptor cysteine rich domain containing (5 domains),284297.0,19
284306,A_23_P333592,94248,ZNF547,zinc finger protein 547,284306.0,19
284307,A_23_P344281,94249,ZIK1,zinc finger protein interacting with K protein 1 homolog (mouse),284307.0,19
284309,A_24_P358138,94250,ZNF776,zinc finger protein 776,284309.0,19
284312,A_23_P322395,94251,ZSCAN1,zinc finger and SCAN domain containing 1,284312.0,19
284323,CUST_20_PI416383280,94253,ZNF780A,zinc finger protein 780A,284323.0,19
284325,CUST_138_PI416379584,94254,C19orf54,chromosome 19 open reading frame 54,284325.0,19
284338,CUST_126_PI416379584,94256,PRR19,proline rich 19,284338.0,19
284339,A_23_P67127,94257,TMEM145,transmembrane protein 145,284339.0,19
284340,CUST_4819_PI416261804,94258,CXCL17,chemokine (C-X-C motif) ligand 17,284340.0,19
284346,A_24_P416595,94261,ZNF575,zinc finger protein 575,284346.0,19
284348,A_24_P323148,94262,LYPD5,LY6/PLAUR domain containing 5,284348.0,19
284349,A_24_P409670,94263,ZNF345,zinc finger protein 283,284349.0,19
284352,A_23_P101303,94265,LRRC68,"protein phosphatase 1, regulatory subunit 37",284352.0,19
284353,A_24_P195621,94266,NKPD1,"NTPase, KAP family P-loop domain containing 1",284353.0,19
284355,A_24_P323997,94267,TPRX1,tetra-peptide repeat homeobox 1,284355.0,19
284358,A_24_P297537,94269,MAMSTR,MEF2 activating motif and SAP domain containing transcriptional regulator,284358.0,19
284359,A_24_P340247,94270,IZUMO1,izumo sperm-egg fusion 1,284359.0,19
284361,A_23_P208674,94271,C19orf63,ER membrane protein complex subunit 10,284361.0,19
284365,A_23_P405282,94272,AC010325.3,uncharacterized LOC284365,284365.0,19
284366,A_23_P119311,94273,KLK9,kallikrein-related peptidase 9,284366.0,19
284367,CUST_9661_PI416261804,94274,SIGLECP3,"sialic acid binding Ig-like lectin 17, pseudogene",284367.0,19
284369,CUST_36_PI416261804,94275,C19orf75,chromosome 19 open reading frame 75,284369.0,19
284370,A_24_P190345,94276,ZNF615,zinc finger protein 615,284370.0,19
284371,CUST_12381_PI416261804,94277,ZNF841,zinc finger protein 841,284371.0,19
284382,CUST_6030_PI416261804,94282,ACTL9,actin-like 9,284382.0,19
284383,CUST_1020_PI416573500,94283,OR2Z1,"olfactory receptor, family 2, subfamily Z, member 1",284383.0,19
284390,CUST_55_PI416379584,94286,ZNF763,zinc finger protein 763,284390.0,19
284391,CUST_8283_PI416261804,94287,ZNF844,zinc finger protein 844,284391.0,19
284402,A_32_P191860,94291,SCGBL,"secretoglobin, family 2B, member 2",284402.0,19
284403,A_23_P339705,94292,WDR62,WD repeat domain 62,284403.0,19
284406,A_23_P416813,94293,ZFP82,zinc finger protein 82 homolog (mouse),284406.0,19
284412,CUST_4206_PI416261804,94296,LOC284412,uncharacterized LOC284412,284412.0,19
284415,CUST_791_PI416379584,94297,VSTM1,V-set and transmembrane domain containing 1,284415.0,19
284417,CUST_1059_PI416573500,94298,TMEM150B,transmembrane protein 150B,284417.0,19
284418,CUST_4287_PI416261804,94299,FAM71E2,"family with sequence similarity 71, member E2",284418.0,19
284422,CUST_8284_PI416261804,94300,AC005551.1,chromosome 19 open reading frame 77,284422.0,19
284424,A_23_P353667,94301,MIR7-3HG,MIR7-3 host gene (non-protein coding),284424.0,19
284427,A_23_P313550,94302,SLC25A41,"solute carrier family 25, member 41",284427.0,19
284433,CUST_758_PI416261804,94304,OR10H5,"olfactory receptor, family 10, subfamily H, member 5",284433.0,19
284434,CUST_470_PI416573500,94305,NWD1,NACHT and WD repeat domain containing 1,284434.0,19
